execution	target_a	target_b	reads_a	reads_b	shared_reads	union_reads	jaccard	shared_fraction_a	shared_fraction_b
Lib2barcode15	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	1	0	0	1	0.0	0.0	
Lib2barcode15	montagem_LIB_3_HSV6	montagens_CALHV3	1	0	0	1	0.0	0.0	
Lib2barcode15	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	1	0	0	1	0.0	0.0	
Lib2barcode15	montagem_LIB_3_HSV6	montagens_consenso_H1	1	422	0	423	0.0	0.0	0.0
Lib2barcode15	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode15	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode15	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib2barcode15	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode15	montagem_LIB_3_HSV7	montagens_consenso_H1	0	422	0	422	0.0		0.0
Lib2barcode15	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode15	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode15	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode15	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	422	0	422	0.0		0.0
Lib2barcode15	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode15	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode15	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	422	0	422	0.0		0.0
Lib2barcode15	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode15	montagens_CALHV3	montagens_consenso_H1	0	422	0	422	0.0		0.0
Lib2barcode15	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	422	0	422	0.0		0.0
Lib2barcode16	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode16	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode16	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode16	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib2barcode16	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode16	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode16	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode16	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode16	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib2barcode16	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode16	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode16	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode16	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode16	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode16	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode16	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode16	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode16	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode16	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode16	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib2barcode16	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode17	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode17	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode17	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode17	montagem_LIB_3_HSV6	montagens_CALHV3	0	478	0	478	0.0		0.0
Lib2barcode17	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode17	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode17	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode17	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode17	montagem_LIB_3_HSV7	montagens_CALHV3	0	478	0	478	0.0		0.0
Lib2barcode17	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode17	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode17	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode17	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	478	0	478	0.0		0.0
Lib2barcode17	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode17	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode17	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	478	0	478	0.0		0.0
Lib2barcode17	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode17	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode17	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	478	0	0	478	0.0	0.0	
Lib2barcode17	montagens_CALHV3	montagens_consenso_H1	478	0	0	478	0.0	0.0	
Lib2barcode17	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode18	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode18	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode18	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode18	montagem_LIB_3_HSV6	montagens_CALHV3	0	329	0	329	0.0		0.0
Lib2barcode18	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode18	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode18	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode18	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode18	montagem_LIB_3_HSV7	montagens_CALHV3	0	329	0	329	0.0		0.0
Lib2barcode18	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode18	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode18	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode18	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	329	0	329	0.0		0.0
Lib2barcode18	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode18	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode18	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	329	0	329	0.0		0.0
Lib2barcode18	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode18	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode18	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	329	0	0	329	0.0	0.0	
Lib2barcode18	montagens_CALHV3	montagens_consenso_H1	329	0	0	329	0.0	0.0	
Lib2barcode18	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode19	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode19	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode19	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode19	montagem_LIB_3_HSV6	montagens_CALHV3	0	289	0	289	0.0		0.0
Lib2barcode19	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode19	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode19	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode19	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode19	montagem_LIB_3_HSV7	montagens_CALHV3	0	289	0	289	0.0		0.0
Lib2barcode19	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode19	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode19	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode19	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	289	0	289	0.0		0.0
Lib2barcode19	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode19	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode19	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	289	0	289	0.0		0.0
Lib2barcode19	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode19	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode19	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	289	0	0	289	0.0	0.0	
Lib2barcode19	montagens_CALHV3	montagens_consenso_H1	289	0	0	289	0.0	0.0	
Lib2barcode19	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode20	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode20	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode20	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode20	montagem_LIB_3_HSV6	montagens_CALHV3	0	158	0	158	0.0		0.0
Lib2barcode20	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode20	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode20	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode20	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
